itemId,title,price_value,price_currency,image_url,condition,category_name,seller_username,location,shortDescription,cluster_id
v1|296784589333|594583721645,Samsung Galaxy Buds 3 PRO R630 Earbuds Charging Case or Ear tips or Left / Right,64.42,USD,https://i.ebayimg.com/images/g/SD8AAOSwO1JnInRr/s-l225.jpg,Used,,oemproduct,113**,,12
v1|135453679208|434826542838,IPhone 7 8 X XR 11 12 13 Pro Max 8 Pin to 3.5mm AUX Audio Car Adapter Cord lot,189.24,USD,https://i.ebayimg.com/images/g/gbIAAOSwAXxnZSZY/s-l225.jpg,New,,zolehan,112**,,1
v1|316075341823|0,Marshall - Monitor III A.N.C. Wireless Noise Cancelling Over-the-Ear Headphones,229.99,USD,https://i.ebayimg.com/images/g/pUkAAOSwk25navv8/s-l225.jpg,Certified - Refurbished,,secondipity,,,4
v1|386734219078|0,Soundcore Motion 300  Wireless Hi-Res Portable Speaker 30W Stereo BassUp |Refurb,51.99,USD,https://i.ebayimg.com/images/g/A2cAAOSwHhBoK-Og/s-l225.jpg,Certified - Refurbished,,anker_outlet_store,917**,,3
v1|316696038621|0,"Etymotic ER3XR Extended Response Earphone, Black - ProSoundUniverse",70.00,USD,https://i.ebayimg.com/images/g/9N8AAOSw74BoBq0G/s-l225.jpg,New,,buyyourgadget,072**,,4
v1|205011338988|505713936209,"JBL Tune Buds, True wireless Noise Cancelling earbuds.",74.96,USD,https://i.ebayimg.com/images/g/5T4AAOSwWDtm88n1/s-l225.jpg,Certified - Refurbished,,harmanaudio,,,12
v1|277113830618|0,Skullcandy Crusher Evo Over Ear Wireless Headphones White S6EVW-S951 BRAND NEW,89.99,USD,https://i.ebayimg.com/images/g/NCkAAeSwU61n6GUs/s-l225.jpg,New,,puzcolle-0,495**,,3
v1|156952723885|0,Sennheiser Momentum True Wireless 4 MTW4 Earbuds Black Graphite,119.99,USD,https://i.ebayimg.com/images/g/rCkAAeSwh0FoFo0V/s-l225.jpg,Open box,,tech-world43228,432**,,12
v1|383833742753|0,Sony WH-1000XM4 Wireless Over-Ear Headphones Black Active Noise Canceling XM4,150.50,USD,https://i.ebayimg.com/images/g/XHMAAOSwi9ZfwxwO/s-l225.jpg,Open box,,bestj29,630**,,3
v1|187184621829|0,Sony Noise Canceling On-Ear Wired Headphones Headset MDRZX110NC Reduction,15.29,USD,https://i.ebayimg.com/images/g/BAUAAeSwm1VoEj5l/s-l225.jpg,Open box,,bullseye_deals,,,3
v1|286471716012|588553650743,Sony ULT WEAR 900N Over-Ear Noise Cancelling Bluetooth Headphones - Excellent,88.95,USD,https://i.ebayimg.com/images/g/UhQAAOSwXhFn9YIA/s-l225.jpg,Excellent - Refurbished,,pezzs_inc,605**,,9
v1|197079914557|0,Beats Studio Pro x Kim Kardashian - Bluetooth Noise Cancelling,145.99,USD,https://i.ebayimg.com/images/g/mY4AAeSwkVhnyJrQ/s-l225.jpg,Open box,,6ave,088**,,12
v1|405834771991|0,Apple 4th Generation Bluetooth Earbuds Earphone with Charging Case - US Ship,50.25,USD,https://i.ebayimg.com/images/g/jgwAAOSwjoNoFy4v/s-l225.jpg,New,,indando-0,,,12
v1|225836192411|0,SiriusXM SXV300v1 Satellite Radio Vehicle Tuner Kit **NEW** SXV300,40.47,USD,https://i.ebayimg.com/images/g/w-cAAOSwHo5n7Cc1/s-l225.jpg,New,,radioman621,352**,,1
v1|226640154894|0,JBL Tune Flex True Wireless Bluetooth Noise Cancelling Earbuds - Ghost Black,33.99,USD,https://i.ebayimg.com/images/g/CjgAAeSwCWRn3MJg/s-l225.jpg,Open box,,csrmotorsports,524**,,3
v1|365130973387|0,JBL Tune 720BT Over-Ear Wireless Bluetooth Headphones (Black),47.99,USD,https://i.ebayimg.com/images/g/0AcAAOSw5mRm7WQ8/s-l225.jpg,New,,easylyf-59,465**,,12
v1|326345044994|0,Samsung - Geek Squad Certified Refurbished Galaxy Buds3 Pro Wireless Earbud H...,124.99,USD,https://i.ebayimg.com/images/g/~GgAAOSwCFdnniX0/s-l225.jpg,Excellent - Refurbished,,best_buy,,,12
v1|177118992058|0," 2024 Nothing Ear  Wireless Earbuds with ChatGPT Integration, Black, 6 Mics",69.99,USD,https://i.ebayimg.com/images/g/CA0AAOSwpsZoBZuV/s-l225.jpg,Open box,,yaez-41,974**,,12
v1|396607144672|0,For White AppIe Earphones 2nd Generation Right Left Pods W/MagSafe Charging Case,26.99,USD,https://i.ebayimg.com/images/g/z80AAOSwrlloIcuJ/s-l225.jpg,New,,liu1-w,,,4
v1|286595390895|0,Sennheiser Momentum 4 Over The Ear Wireless Headphones - Black | 0431,220.00,USD,https://i.ebayimg.com/images/g/C1sAAeSwUw1oLpKg/s-l225.jpg,New,,cachri3850,640**,,12
v1|127102160402|0,noise cancelling plastic ear pads !,0.99,USD,https://i.ebayimg.com/images/g/8O8AAOSwq2poHgoh/s-l225.jpg,Used,,michdroe-0,601**,,12
v1|167461643471|0,Ultimate Ears HYPERBOOM Portable Bluetooth Speaker - Loud Wireless Speaker with,205.00,USD,https://i.ebayimg.com/images/g/7LUAAOSwbFVnmRWN/s-l225.jpg,Excellent - Refurbished,,logitech,,,12
v1|387359035203|0,Soundcore Boom 2 SE Outdoor Speaker 30W BassUp Tech IPX7 Built-in Power Bank,79.99,USD,https://i.ebayimg.com/images/g/2sIAAOSw43xoK-sd/s-l225.jpg,Certified - Refurbished,,anker_outlet_store,917**,,3
v1|385138341588|0,Anker Soundcore Portable Bluetooth Speaker Stereo Waterproof 24H Playtime|Refurb,24.99,USD,https://i.ebayimg.com/images/g/26kAAOSwUd1jMvFQ/s-l225.jpg,Certified - Refurbished,,anker_outlet_store,917**,,3
v1|177126115290|0,POWERBEATS PRO,150.00,USD,https://i.ebayimg.com/images/g/P7QAAeSwlcpoM~Ys/s-l225.jpg,New,,jpcolors64,331**,,3
v1|316728974721|0,For Beats Studio Buds + Plus True Wireless Noise Cancelling Earbuds NEW IN BOX,59.99,USD,https://i.ebayimg.com/images/g/GN4AAOSwVUdoD081/s-l225.jpg,New,,lotusds05,,,12
v1|376280138151|0,Bose QuietComfort Ultra Over-Ear Headphones - Black,199.99,USD,https://i.ebayimg.com/images/g/rPcAAeSwCc5oNABz/s-l225.jpg,Used,,apricotpit,945**,,1
v1|306297411906|0,Shokz - OpenRun Bone Conduction Open-Ear - Endurance Headphones ~ Black,74.99,USD,https://i.ebayimg.com/images/g/YS8AAOSws7JoIJWy/s-l225.jpg,Open box,,inspirantellc,750**,,3
v1|157010650338|0,Sennheiser HD600 Open-back Audiophile/Professional Wired Over-Ear Headphones,299.00,USD,https://i.ebayimg.com/images/g/pIkAAOSwHCtoLd~Y/s-l225.jpg,New,,yejeysound,331**,,1
v1|156958043427|0,Apple Pro 2nd Generation Bluetooth Earbuds Earphone with MagSafe Charging Case,37.75,USD,https://i.ebayimg.com/images/g/qv4AAOSw2zNoGJCI/s-l225.jpg,New,,johnrvi52,,,12
v1|356944703986|0,Skullcandy Method 360 ANC Wireless Earbuds Headphones Sound by Bose (No Box),84.99,USD,https://i.ebayimg.com/images/g/dDkAAeSwBb1oLs4F/s-l225.jpg,Open box,,johnny_kanyonstore,855**,,12
v1|384251234666|652461770095,3.5mm HIFI Super Bass Headset In-Ear Earphone Stereo Earbuds Headphone Wired Mic,3.95,USD,https://i.ebayimg.com/images/g/93UAAOSwLzljlPgq/s-l225.jpg,New,,miniduino,300**,,11
v1|116573444690|0,Sony WH-1000XM4 Wireless Bluetooth Noise Canceling Over Ear Headphones - Black,119.99,USD,https://i.ebayimg.com/images/g/24UAAOSwMY5k5lN~/s-l225.jpg,Used,,hampdood,330**,,3
v1|388424684742|655570630926,S ONY WH-1000XM5 Wireless Noise Canceling Bluetooth Headphones 4colors select,56.94,USD,https://i.ebayimg.com/images/g/etIAAOSw0O1oJwmZ/s-l225.jpg,New,,sotf_58,,,9
v1|134771967915|0,Milwaukee 2950-20 M18 Lithium-Ion Cordless PACKOUT Radio/Speaker with Built-In,224.00,USD,https://i.ebayimg.com/images/g/Sk4AAOSwvOZlL9M6/s-l225.jpg,Very Good - Refurbished,,vipoutlet,727**,,1
v1|167462774647|0,Bose QuietComfort 35 II Noise Cancelling Headphone QC35 Bluetooth Wireless Black,149.00,USD,https://i.ebayimg.com/images/g/Ae8AAOSwW4xkiBW7/s-l225.jpg,Open box,,eubestpods2,088**,,12
v1|297140090658|0,Sena 30K HD Bluetooth Communication System Single Module Only NO ACCESSORIES,105.00,USD,https://i.ebayimg.com/images/g/LaIAAOSwqTNn30fz/s-l225.jpg,Used,,oemgpsnav,958**,,8
v1|176491319615|0,CLEARDRYVE CD-220 CD220 BLACK RAND MCNALLY NOISE CANCELLING HEADPHONES,74.99,USD,https://i.ebayimg.com/images/g/XLAAAOSwQTRmo9vx/s-l225.jpg,Used,,buytosuccess,945**,,3
v1|335792203488|545323411276,"JLab Epic Air Sport ANC, True Wireless Bluetooth Earbuds, Headphones, Gen 1",99.99,USD,https://i.ebayimg.com/images/g/QwkAAOSwVM9lrxRD/s-l225.jpg,New,,jlabllc,920**,,12
v1|405765656799|676063658806,"10,000W 15"" Rechargeable Bluetooth Speaker w/LED Party Lights, Wired Mic & Stand",86.99,USD,https://i.ebayimg.com/images/g/DHYAAOSwAcJn~coV/s-l225.jpg,New,,elesyde,917**,,9
v1|266782941038|566699451917,Apple iPod Touch 5th 6th 7th Generation 16GB 32GB 64GB 128GB 256GB,169.99,USD,https://i.ebayimg.com/images/g/DiwAAOSw20VmIynX/s-l225.jpg,Excellent - Refurbished,,hitech2021,923**,,6
v1|175391889266|474664706964,"Apple iPod Classic 5th 6th 7th Generation (128GB ,256GB, 512GB,1TB,2TB)",268.95,USD,https://i.ebayimg.com/images/g/KWQAAOSwSgpdWrDc/s-l225.jpg,Very Good - Refurbished,,ipodzplusmore,718**,,6
v1|167462774647|0,Bose QuietComfort 35 II Noise Cancelling Headphone QC35 Bluetooth Wireless Black,149.00,USD,https://i.ebayimg.com/images/g/Ae8AAOSwW4xkiBW7/s-l225.jpg,Open box,,eubestpods2,088**,,12
v1|167534813192|0,Shokz - OpenRun Bone Conduction Open-Ear Endurance Headphones - Black,69.99,USD,https://i.ebayimg.com/images/g/c1YAAeSwbyRoJ1-k/s-l225.jpg,New,,nic_padal,190**,,3
v1|365516264870|635323076205,IPhone 7 8 X XR 11 12 13 Pro Max 8 Pin to 3.5mm AUX Audio Car Adapter Cord LOT,189.24,USD,https://i.ebayimg.com/images/g/cGwAAOSwR4hn9LlE/s-l225.jpg,New,,jiaxi-2875,112**,,1
v1|166900169425|0,Bose SoundSport Free Wireless Headphones Sport Bluetooth Earbuds In-ear Black,78.00,USD,https://i.ebayimg.com/images/g/eFcAAOSw20Zl5-qY/s-l225.jpg,Open box,,eubestpods2,088**,,3
v1|396617018737|0,JBL Endurance Peak III 3 In Ear Wireless Headphones - Black NEW!!!!,54.98,USD,https://i.ebayimg.com/images/g/kb0AAOSwBZBnOAwR/s-l225.jpg,New,,napapi_87,912**,,12
v1|316856532924|0,Marshall - Acton III Bluetooth Speaker - Black Brand New Sealed ,180.00,USD,https://i.ebayimg.com/images/g/TMUAAeSwtiNn7erF/s-l225.jpg,New,,vicarm-31,923**,,3
v1|306082364411|0,JBL Vibe Beam True Wireless Bluetooth Earbuds - Black - New - Free Shipping,39.89,USD,https://i.ebayimg.com/images/g/0EMAAOSw~ztoLKCd/s-l225.jpg,New,,lalak49,750**,,12
v1|167282468150|0,FiiO UTWS5 2025 True Wireless Bluetooth Earbuds Hook  ( MMCX VERSION),119.99,USD,https://i.ebayimg.com/images/g/VbQAAOSwM0Fnmn53/s-l225.jpg,Open box,,born4music,917**,,3
v1|156833862120|0,JLab Epic Sport ANC 3 Earbuds True Wireless Dual-Driver Active Noise Cancelling,33.00,USD,https://i.ebayimg.com/images/g/a1cAAeSwxYpn5M8b/s-l225.jpg,Open box,,yasvald0,902**,,12
v1|405847492061|0,NEW Dr. Dre's Powerbeats Pro Wireless Bluetooth Earphones - Lava Red,104.99,USD,https://i.ebayimg.com/images/g/qWIAAOSwBKRoHKwp/s-l225.jpg,New,,fairs-5629,752**,,12
v1|146297305282|445149696941,Bone Conduction Headphone Waterproof Cycling Swimming Bluetooth Earphone MP3,32.99,USD,https://i.ebayimg.com/images/g/qcQAAOSwXc9nzlay/s-l225.jpg,New,,yo-voistek,900**,,12
v1|305927483392|0,"Dolphin BoxParty 3112 – 12” Bluetooth Party Speaker, X-BASS, WaveSync, LED Light",149.00,USD,https://i.ebayimg.com/images/g/kYUAAOSwPmdnQo5C/s-l225.jpg,New,,top_electros,900**,,9
v1|167461642769|0,Ultimate Ears MEGABOOM 4 Portable Wireless Bluetooth Speaker - 984-001964,129.99,USD,https://i.ebayimg.com/images/g/jmwAAeSwN2FoJPs1/s-l225.jpg,Excellent - Refurbished,,logitech,,,3
v1|127110718693|0,JBL Tune 510BT: Wireless On-Ear Headphones with Pure Bass Sound Black,25.99,USD,https://i.ebayimg.com/images/g/is0AAOSwL9RoJAPp/s-l225.jpg,New,,affinitydopy,,,12
v1|226762215082|525921077888,New Sealed JBL Flip 7 Portable Bluetooth Speaker 16hr playtime w  Pro Sound,59.99,USD,https://i.ebayimg.com/images/g/WosAAOSwayNoKvot/s-l225.jpg,New,,qianqian74,******,,12
v1|376280138151|0,Bose QuietComfort Ultra Over-Ear Headphones - Black,199.99,USD,https://i.ebayimg.com/images/g/rPcAAeSwCc5oNABz/s-l225.jpg,Used,,apricotpit,945**,,1
v1|177081440855|0,✅NEW BOSE QuietComfort WIRELESS BLUETOOTH Noise Cancelling OVER EAR Headphones,179.55,USD,https://i.ebayimg.com/images/g/3jMAAeSwWNVoHq0i/s-l225.jpg,New,,vselectronictrading,762**,,12
v1|167501726128|0,Shokz OpenSwim S710 Open-Ear MP3 Player Swimming Headphones - Black,149.99,USD,https://i.ebayimg.com/images/g/PuoAAeSw1-pnx0uz/s-l225.jpg,New,,bevzina,112**,,3
v1|167470251450|0,Shokz Open MoveBone Conduction Open Ear Wireless Sport Headphones Black,64.99,USD,https://i.ebayimg.com/images/g/ETIAAOSwXxFnKyDP/s-l225.jpg,Open box,,ctjginger,917**,,3
v1|276718937820|0,Marshall Stanmore II Wireless Bluetooth Speaker - Brown,199.99,USD,https://i.ebayimg.com/images/g/IyoAAOSwp-tnK3G~/s-l225.jpg,Certified - Refurbished,,secondipity,,,3
v1|116591421140|0,SHOKZ OpenFit 2 True Wireless Open-Ear Earhooks Headphones Bluetooth Beige,124.00,USD,https://i.ebayimg.com/images/g/IIAAAeSwdTZoGg~6/s-l225.jpg,Used,,hot-deal.bay,300**,,12
v1|405848071024|0,Kanye West x Teenage Engineering YEEZY Stem Player UNRELEASED,110.00,USD,https://i.ebayimg.com/images/g/AiwAAOSwAO9nbtJB/s-l225.jpg,New,,phantomboyz,917**,,4
v1|187238079410|0,Midland WR400 NOAA Weather Alert Radio,108.00,USD,https://i.ebayimg.com/images/g/DooAAeSwBWhnzY~p/s-l225.jpg,New,,e.markit,840**,,1
v1|135348237644|434755692362,3.5mm Male to Male AUX Cable Cord L-Shaped Right Angle Car Audio Headphone Jack,2.98,USD,https://i.ebayimg.com/images/g/uEUAAOSwnJBnKyFK/s-l225.jpg,New,,zolehan,112**,,5
v1|356817730210|0,Apple Earphones Pro 2nd Generation with MagSafe Wireless Charging Case - US Ship,35.68,USD,https://i.ebayimg.com/images/g/g1sAAOSw-QJnblXO/s-l225.jpg,New,,zhangchu3,,,12
v1|256831011580|0,Dr Dre's Powerbeats Pro Wireless Bluetooth Earphones - Lava Red Brand New Sealed,105.99,USD,https://i.ebayimg.com/images/g/GTwAAOSwIIlnvLDX/s-l225.jpg,New,,gazellecap,770**,,3
v1|156942029973|458402823914,"JBL Live 770NC, Wireless Over-Ear Headphones with True Adaptive Noise Cancelling",149.96,USD,https://i.ebayimg.com/images/g/azUAAeSwDJpoEgH9/s-l225.jpg,Certified - Refurbished,,harmanaudio,,,12
v1|187220583694|0,Apple headphones Pro(2nd Generation)Bluetooth Headsets Right&.Left+Charging Box!,95.00,USD,https://i.ebayimg.com/images/g/BoUAAeSwvRdoJCRn/s-l225.jpg,New,,mbusiness,913**,,9
v1|116604520313|0,Shokz OpenFit Open-Ear Bluetooth True Wireless Earbuds - Black (T910-ST-BK-US),59.99,USD,https://i.ebayimg.com/images/g/m4wAAOSwgM9oMNWt/s-l225.jpg,Used,,hot-deal.bay,300**,,12
v1|197173007541|0,KOKKIA i10s black Tiny Bluetooth iPod Transmitter for iPod/iPhone/iPad,90.00,USD,https://i.ebayimg.com/images/g/yuEAAOSwOH9n7A1Q/s-l225.jpg,New,,secondhandtech4less,970**,,11
v1|204839099864|0,Bose QuietComfort Wireless Over-Ear Active Noise Canceling Headphones (Black),198.99,USD,https://i.ebayimg.com/images/g/W4oAAOSwnuhm11-g/s-l225.jpg,New,,tedselectronics1,109**,,11
v1|306253732867|0,Milwaukee 2952-20 M18 Bluetooth Jobsite Radio***TOOL ONLY***,115.99,USD,https://i.ebayimg.com/images/g/yrgAAOSwbLNoARcP/s-l225.jpg,Open box,,retoolnash,371**,,9
v1|134944646003|434507225205,Audio-Technica ATH-EM7X Import Series Adjustable Aluminum Clip-On Headphones,142.74,USD,https://i.ebayimg.com/images/g/N6QAAOSwbXpmaWSn/s-l225.jpg,Brand New,,ausriver,2***,,9
v1|166802570191|0,Bose Ultra Open-Ear True Wireless Bluetooth Open Earbuds (White smoke) 100% OEM,148.99,USD,https://i.ebayimg.com/images/g/~CcAAOSwlfFmTQFp/s-l225.jpg,Open box,,ahkh-418,070**,,12
v1|316788763314|615276100688,Brand New!_Bose Ultra Open - Ear True Wireless Bluetooth Open Earbuds,52.58,USD,https://i.ebayimg.com/images/g/3aEAAOSwU61oIFP7/s-l225.jpg,New,,guangdongjuliangxin_0,,,12
v1|314831762191|0,Raddy RF320 APP Control Shortwave Radio AIR/FM/AM/VHF/SW/WB Receiver Bluetooth,67.49,USD,https://i.ebayimg.com/images/g/eJEAAOSwEIxlBAPm/s-l225.jpg,New,,tool_nerd,,,3
v1|155593075801|0,JBL Flip 5 Black Portable Bluetooth Speaker (Open Box) Damaged Box,67.97,USD,https://i.ebayimg.com/images/g/~FcAAOSw5MxkfjiQ/s-l225.jpg,Open box,,onecall,990**,,3
v1|205220563794|0,"NEW - Beats Solo3 Wireless On-Ear Headphones with Apple W1 Headphone Chip, Black",85.00,USD,https://i.ebayimg.com/images/g/LvcAAOSw9E1nhBv2/s-l225.jpg,New,,needlysupply,917**,,12
v1|157000977278|0,NIP JLAB Go Sport True Wireless Earbuds Graphite 35+ Hours Playtime,19.99,USD,https://i.ebayimg.com/images/g/zBsAAOSwP~5oKhWl/s-l225.jpg,New,,us.lohse,164**,,11
v1|156808078217|458209016962,SONY MDR-XB55AP Bass Booster In-Ear Wired Earphones with Mic Remote - 2 Colors,28.90,USD,https://i.ebayimg.com/images/g/nFsAAOSw519n2XtP/s-l225.jpg,New,,rillpacaudio_au,917**,,12
v1|404826353229|0,Bluetooth 5.0 Car Audio Stereo Cassette Tape Adapter To Aux for iphone Samsung,13.89,USD,https://i.ebayimg.com/images/g/PeIAAOSwKJ5iwBGd/s-l225.jpg,New,,better-6280,925**,,1
v1|326243333505|515360401213,Soundcore Space A40 Wireless Earbuds Auto-Adjustable ANC Hi-Res Sound 50Hr Play,99.99,USD,https://i.ebayimg.com/images/g/YVkAAOSwv2hmx-58/s-l225.jpg,New,,ankerdirect,917**,,12
v1|224591068243|0,Anker Soundcore Life P2 Mini True Wireless Earbuds Bluetooth Headphones Big Bass,34.99,USD,https://i.ebayimg.com/images/g/hEUAAOSwnhhhKFFp/s-l225.jpg,New,,ankerdirect,917**,,12
v1|126991709410|0,Skullcandy Ink'd+ Plus Wired Earbuds with Mic Android Earphones 3.5mm Black NEW,9.99,USD,https://i.ebayimg.com/images/g/utEAAOSwOWhh4F1L/s-l225.jpg,Open box,,alphadailydeals,112**,,11
v1|286184126626|588299427799,"JBL Clip 5 Ultra-Portable, Waterproof & Dustproof Wireless Bluetooth Speaker",41.95,USD,https://i.ebayimg.com/images/g/UmYAAOSwlVdnRjOV/s-l225.jpg,Excellent - Refurbished,,pezzs_inc,605**,,12
v1|186836124678|0,Beats Dr. Dre Powerbeats Pro Wireless Black MY582LL/A MY582ZM original New Oem,114.98,USD,https://i.ebayimg.com/images/g/pq8AAOSwdMZnWLoG/s-l225.jpg,New,,jc.little.faith.store,770**,,4
v1|172812600934|0,iFlash Solo SD Adapter iPod 5G 6G 7G Video Classic Install 1x SD/SDHC/SDXC Card,38.99,USD,https://i.ebayimg.com/images/g/RuUAAOSwLnBX4Ef8/s-l225.jpg,New,,repairpartsdiy,143**,,8
v1|175795450738|0,Bose S1 Pro+ Play-through Cover - Nue Bose Black,70.00,USD,https://i.ebayimg.com/images/g/WCkAAOSw1ONnHLCQ/s-l225.jpg,New,,sweetwatersound,468**,,9
v1|388459681030|0,"Makita XRM10 Job site Radio / Charger 12/18 Volt Bluetooth, open box",139.99,USD,https://i.ebayimg.com/images/g/kEsAAOSwTgdmvTx0/s-l225.jpg,Open box,,toliqui-0,801**,,9
v1|176639939815|0,Bluetooth Sport Lossless Music MP4 MP3 Player FM Radio Recorder Support 128GB US,13.99,USD,https://i.ebayimg.com/images/g/gXkAAOSwFWxnFhti/s-l225.jpg,New,,sunnymall2021,917**,,9
v1|326166819373|0,Bose QuietComfort Wireless Over-Ear Active Noise Canceling Headphones (White),204.99,USD,https://i.ebayimg.com/images/g/mqIAAOSwR7hmcHTp/s-l225.jpg,New,,tedselectronics1,109**,,11
v1|156214237920|457139028834,3-PAIRS Ear Bud Tip For Apple AirPod Pro 1&2 Replacement Silicone Rubber X/S/M/L,6.99,USD,https://i.ebayimg.com/images/g/kBkAAOSwSmhmSoa8/s-l225.jpg,New,,smallpartsgo,027**,,5
v1|306300427055|0,BlueDriver Pro OBD2 Bluetooth Car Diagnostic Scan Tool  Code Reader for iPhone,85.49,USD,https://i.ebayimg.com/images/g/8psAAOSwl1tn~NZt/s-l225.jpg,New,,pointlights_837,085**,,9
v1|365620148396|635411327112,"16GB MP3 Player for kids, WiFi & Bluetooth, 4.0"" Touchscreen, Parental Controls,",29.00,USD,https://i.ebayimg.com/images/g/5NgAAOSwybVnmrL4/s-l225.jpg,New,,andausllc,750**,,9
v1|125935169637|426886125450,1 Pair For Beats By Dre Studio 2 3 Wireless / Wired Headphones Ear Pad Cushion,6.88,USD,https://i.ebayimg.com/images/g/eXkAAOSwlAhkYfpJ/s-l225.jpg,New,,niuniufanwanda,900**,,12
v1|396122253736|0,Bluetooth 5.0 Car Wireless FM Transmitter Adapter 2USB PD Charger AUX Hands-Free,5.39,USD,https://i.ebayimg.com/images/g/4uQAAOSw0exnhdXQ/s-l225.jpg,New,,veiculosracingparts,088**,,2
v1|134408485378|0,Silver QFX RETRO-40 Shoebox Cassette Tape Recorder +AUX/USB +Built-In Mic,37.90,USD,https://i.ebayimg.com/images/g/PzwAAOSwRbxjvjj7/s-l225.jpg,New,,onlinesound,906**,,1
v1|187209484215|0,"JLab Go Air True Wireless Bluetooth Earbuds + Charging Case, Green",16.99,USD,https://i.ebayimg.com/images/g/-10AAeSwihVoHo9L/s-l225.jpg,New,,jojowarehouse629,917**,,12
v1|146556728199|0,Apple AirPods 4 (4th Generation) Wireless Bluetooth Earbuds Headphones MXP63LL/A,70.99,USD,https://i.ebayimg.com/images/g/1m0AAeSwEWJoFMoQ/s-l225.jpg,Open box,,streetrobin,170**,,1
v1|167069762966|0,"ON SALE! Headphone Large Hard Shell, Zippered Travel  Case, Inside Mesh Pouch",7.59,USD,https://i.ebayimg.com/images/g/DTQAAOSw97xnK8t6/s-l225.jpg,New,,jellcosales,843**,,5
v1|356387140086|0,Raycon RBE745 THE FITNESS TRUE WIRELESS EARBUDS ONLY BLACK.,19.99,USD,https://i.ebayimg.com/images/g/BEAAAOSwxflnR0Sp/s-l225.jpg,Used,,penja71,917**,,3
v1|286013203315|0,Milwaukee 2191-21 REDLITHIUM USB Bluetooth Jobsite Ear Buds,124.99,USD,https://i.ebayimg.com/images/g/nDIAAOSwPN1n8~Tp/s-l225.jpg,New,,stgtools,704**,,9
v1|185981416819|0,Replacement Logic Board 820-1763-A Motherboard for Apple iPod Video 5th Gen 30gb,50.72,USD,https://i.ebayimg.com/images/g/YCYAAOSwaIZoMTVD/s-l225.jpg,Used,,lizardleds,531**,,13
v1|277009058417|0,New In Box Milwaukee 2792-20 M18 Bluetooth Jobsite Radio Charger USB 18V AC/DC,229.97,USD,https://i.ebayimg.com/images/g/vMgAAOSw7ttn8Tez/s-l225.jpg,New,,we_are_tools,195**,,9
v1|155458045840|455681426250,20 Pcs Universal Premium Ear Tips Silicone Replacement Earbud Earbuds,7.55,USD,https://i.ebayimg.com/images/g/f9oAAOSwiuVkFCG7/s-l225.jpg,New,,t1store,070**,,3
v1|297279699784|0,JBL Tune 770NC Adaptive Noise Cancelling Wireless Over-Ear Headphone - Blue,69.95,USD,https://i.ebayimg.com/images/g/0FsAAOSwlN1oGQR0/s-l225.jpg,Excellent - Refurbished,,pezzs_inc,605**,,12
v1|404408755944|674351062037,10x Ear Pads Replacement  Sponge Cover Headphones Earphones Headset Foam Cushion,7.59,USD,https://i.ebayimg.com/images/g/xxkAAOSwMuNkxIDn/s-l225.jpg,New,,discountcoinshop,070**,,1
v1|267256084504|0,Rode NTH-50 Headphones - Black,99.00,USD,https://i.ebayimg.com/images/g/tX4AAeSwvdFoK5yW/s-l225.jpg,New,,sweetwatersound,468**,,12
v1|176730838211|0,OEM Motherboard Logic Circuit Board for iPod Classic 7th Gen 120gb 820-2437-A,84.92,USD,https://i.ebayimg.com/images/g/1c0AAOSwhXtoFtBh/s-l225.jpg,Used,,lizardleds,531**,,0
v1|156948631550|0,"Crank Emergency Radio 5000mAh, Weather Radio, Solar Radios Battery green ",35.30,USD,https://i.ebayimg.com/images/g/xyAAAeSwqExoFMle/s-l225.jpg,New,,elz-6766,331**,,8
v1|127045428045|0,TurtleBox Field Tan Waterproof Bluetooth Gen 3 Outdoor Portable Speaker,399.00,USD,https://i.ebayimg.com/images/g/2VkAAeSwh5Jn-A4V/s-l225.jpg,New,,trendsauto,,,11
v1|335859407208|0,Soundcore AeroClip Open-Ear Earbuds Clip-On Headphones Adaptive Comfort 4 Mics,169.99,USD,https://i.ebayimg.com/images/g/kisAAOSwXc9n0n3x/s-l225.jpg,New,,ankerdirect,917**,,12
v1|306314216030|0,Authentic Bose QuietComfort Earbuds With Charge Case - Black - OPEN BOX NO ACC!,94.99,USD,https://i.ebayimg.com/images/g/eUoAAOSwZ1hnCDjB/s-l225.jpg,Open box,,imaxprices,956**,,12
v1|126775672279|0,JBL Tune 215BT Bluetooth Wireless In-Ear Headphones with Mic Remote Black NEW,24.99,USD,https://i.ebayimg.com/images/g/aKwAAOSwcslnM6RL/s-l225.jpg,New,,alphadailydeals,112**,,3
v1|135762275910|0,Sony WF-C700N Charging Case Replacement WFC700N Headphone Case - Black,35.95,USD,https://i.ebayimg.com/images/g/B4cAAOSwfCZl9NHd/s-l225.jpg,Used,,vistaprime,112**,,1
v1|265624688677|0,Sony MDR-E9LP Stereo Earphones EarBuds Lightweight - Black Headphones,7.99,USD,https://i.ebayimg.com/images/g/L8cAAOSww7piRx8e/s-l225.jpg,New,,aorakicloseouts,112**,,11
v1|233249948828|534025025657,Replacement Ear Pads Cushion For Beats by Dr Dre Solo 2 Solo 3 Wireless/Wired,8.84,USD,https://i.ebayimg.com/images/g/~E0AAOSwWI5b-fT9/s-l225.jpg,New,,nyplatform,113**,,5
